#Name   JD    P   sP    PA[deg]  sPA[deg]   q        sq       u        su   x0    y0    x1   y1   x2    y2    x3    y3
Mark_1          2460508.28295   0.00507   0.00170   76.83   10.42 -0.00454  0.00170  0.00225  0.00167  1029.71  1083.91  1030.15   984.53  1078.14  1028.90   978.80  1028.60
Mark_1          2460508.28326   0.00819   0.00168   68.36    6.07 -0.00596  0.00170  0.00561  0.00167  1030.33  1084.08  1030.62   984.74  1078.81  1029.00   979.48  1028.74
Mark_1          2460508.28358   0.01042   0.00168   66.33    4.71 -0.00706  0.00170  0.00767  0.00167  1030.76  1084.45  1030.97   984.98  1079.36  1029.41   979.95  1029.22
Mark_3          2460426.43605   0.00571   0.00227  -14.45   12.81  0.00500  0.00229 -0.00276  0.00221  1028.05  1080.88  1028.74   981.50  1073.34  1026.43   973.91  1026.13
Mark_3          2460426.43630   0.00404   0.00240   19.18   22.08  0.00317  0.00243  0.00251  0.00235  1027.04  1080.38  1027.69   981.05  1072.49  1025.43   973.10  1024.93
Mark_3          2460426.43654   0.00350   0.00230  -70.21   25.86 -0.00269  0.00234 -0.00223  0.00224  1028.18  1080.00  1028.81   980.68  1073.15  1025.42   973.54  1024.95
Mark_3          2460426.43678   0.00436   0.00237   87.96   19.40 -0.00435  0.00237  0.00031  0.00229  1027.80  1080.56  1028.46   981.11  1073.12  1025.66   973.53  1025.15
Mark_3          2460426.43703   0.00267   0.00239   86.84   61.44 -0.00265  0.00239  0.00029  0.00233  1027.77  1080.08  1028.41   980.70  1073.54  1025.69   974.04  1025.07
Mark_3          2460426.43727   0.00607   0.00226   47.62   11.80 -0.00055  0.00233  0.00604  0.00226  1027.81  1081.89  1028.35   982.50  1073.29  1027.16   973.93  1026.77
Mark_3          2460426.43751   0.00477   0.00227   11.69   16.16  0.00438  0.00228  0.00189  0.00223  1026.75  1080.98  1027.38   981.61  1072.70  1026.60   973.30  1026.01
Mark_3          2460426.43775   0.00534   0.00221  -46.46   13.49 -0.00027  0.00228 -0.00533  0.00221  1026.67  1081.44  1027.24   981.95  1072.79  1026.76   973.20  1026.24
Mark_4          2460426.43885   0.00739   0.00331   73.48   14.93 -0.00619  0.00335  0.00403  0.00322  1029.07  1077.79  1029.72   978.23  1073.90  1023.87   974.62  1022.99
Mark_4          2460426.43918   0.00608   0.00301  -36.73   17.05  0.00173  0.00305 -0.00583  0.00301  1027.71  1077.53  1028.42   977.70  1073.45  1022.95   974.15  1022.41
Mark_4          2460426.43950   0.00392   0.00273  -78.08   28.32 -0.00358  0.00274 -0.00158  0.00267  1030.79  1079.59  1031.42   980.21  1076.40  1025.36   977.03  1024.96
Mark_4          2460426.43983   0.00548   0.00292   41.42   18.86  0.00068  0.00300  0.00543  0.00292  1030.73  1078.71  1031.49   979.39  1076.30  1024.13   976.91  1023.72
Mark_4          2460426.44015   0.00684   0.00330   79.16   16.47 -0.00636  0.00332  0.00253  0.00321  1029.85  1078.10  1030.70   978.68  1075.33  1024.09   976.18  1023.42
Mark_4          2460426.44047   0.00640   0.00287  -67.11   14.94 -0.00446  0.00291 -0.00459  0.00284  1030.40  1078.92  1030.96   979.55  1075.81  1024.51   976.30  1024.06
Mark_4          2460426.44080   0.01002   0.00293  -83.31    8.90 -0.00975  0.00294 -0.00232  0.00281  1030.15  1078.34  1030.76   978.94  1075.06  1023.86   975.77  1023.39
Mark_4          2460426.44112   0.00100   0.00287   43.19   61.44  0.00006  0.00299  0.00100  0.00287  1030.29  1078.13  1030.80   978.65  1075.92  1023.57   976.67  1023.04
Mark_5          2460426.43302   0.00737   0.00331  -11.81   14.93  0.00676  0.00331 -0.00295  0.00328  1029.55  1079.20  1030.23   979.90  1075.23  1024.81   975.90  1024.60
Mark_5          2460426.43332   0.00586   0.00329  -10.36   20.35  0.00548  0.00332 -0.00207  0.00308  1028.92  1077.64  1029.44   978.21  1074.53  1023.06   975.23  1022.71
Mark_5          2460426.43362   0.00518   0.00281  -53.20   19.34 -0.00146  0.00300 -0.00497  0.00279  1028.13  1078.76  1028.63   979.37  1073.19  1023.98   973.46  1023.67
Mark_5          2460426.43392   0.00617   0.00281    0.80   15.19  0.00617  0.00281  0.00017  0.00261  1029.02  1079.27  1029.56   979.86  1074.43  1024.67   974.99  1024.11
Mark_5          2460426.43422   0.00364   0.00298    4.29   61.44  0.00359  0.00299  0.00054  0.00278  1028.26  1078.89  1028.86   979.43  1073.87  1024.46   974.45  1024.00
Mark_5          2460426.43453   0.00327   0.00290   36.61   61.44  0.00094  0.00310  0.00313  0.00288  1027.05  1078.32  1027.70   978.79  1073.12  1023.78   973.68  1023.08
Mark_5          2460426.43483   0.01363   0.00376  -16.43    8.33  0.01145  0.00378 -0.00740  0.00371  1029.22  1078.46  1029.94   979.07  1074.56  1024.18   975.14  1023.56
Mark_5          2460426.43513   0.00919   0.00372    8.36   13.11  0.00880  0.00376  0.00264  0.00335  1029.13  1079.27  1029.63   979.76  1074.24  1024.36   974.82  1023.84
Mark_7          2460461.37635   0.00461   0.00121   34.30    7.87  0.00168  0.00123  0.00429  0.00120  1028.08  1084.59  1028.49   985.16  1074.28  1030.11   974.82  1029.85
Mark_7          2460461.37660   0.00445   0.00121   22.04    8.22  0.00320  0.00122  0.00310  0.00120  1027.83  1084.20  1028.19   984.74  1074.09  1029.74   974.63  1029.46
Mark_7          2460461.37682   0.00353   0.00121   30.67   10.64  0.00169  0.00122  0.00310  0.00120  1026.72  1083.66  1027.09   984.22  1073.02  1029.14   973.53  1028.87
Mark_7          2460461.37705   0.00077   0.00122  -63.67   61.44 -0.00046  0.00124 -0.00061  0.00120  1026.37  1082.97  1026.70   983.44  1072.66  1028.42   973.18  1028.18
Mark_7          2460461.37729   0.00217   0.00123    8.43   20.58  0.00208  0.00123  0.00063  0.00120  1026.17  1082.40  1026.46   983.02  1072.38  1027.98   973.00  1027.67
Mark_7          2460461.37752   0.00362   0.00122   21.12   10.49  0.00268  0.00123  0.00243  0.00120  1025.75  1081.75  1026.11   982.30  1072.09  1027.21   972.59  1026.96
Mark_7          2460461.37775   0.00294   0.00122   19.78   13.51  0.00227  0.00123  0.00187  0.00121  1024.23  1080.85  1024.56   981.38  1070.54  1026.38   971.00  1026.09
Mark_7          2460461.37799   0.00463   0.00124    0.23    8.05  0.00463  0.00124  0.00004  0.00121  1029.15  1080.44  1029.44   980.92  1075.35  1025.87   975.89  1025.61
